INT,REGION,STATE,COUNTY,CD,SAMPCELL,SAMPYTH,SAMPGEN,ACTAGE,AGECAT,UPELECT,DIRECT,PGDBAL,GENERIC,DTID,JBID,PBID,JCID,KHID,BSID,EWID,CBID,NPID,MMID,GOPCID,DEMCID,DJTJA,DJTIS1,DJTIS2,DJTIS3,DJTIS4,DJTIS5,DJTIS6,DT3W,ELVIEW,FORAGN,Q26,Q27,Q28,IHPC1,IHPC2,IHPC3,IHPC4,IHPC5,IHPC6,IHPC7,IHPC8,IHPC9,IHPC10,IHPC11,IHPC12,IHCC1,IHCC2,IHCC3,IHCC4,IHCC5,IHCC6,IHCC7,IHCC8,IHCC9,IHCC10,IHCC11,IHCC12,ECONW,CIVIL1,CIVIL2,CIVIL3,CIVIL4,CIVIL5,CIVIL6,CRES1,CRES2,CRES3,CRES4,CRES5,CRES6,CRES7,CRES8,CRES9,DIVSCL,EDUC,IDEOL,PARTYID,PARTY,PVOTE16,UNION,MARITAL,CHILD,DENOMFRQ,BORN,RACE,HISP,ECONCLA2,SOURCE,SEXEMP,USR,LIST,INTGEN,LENGTHWW,ZIP,PROJECT,CURRPROJ,STATECD,STATENAME,CDPAR,COMPCD,RRINTEREA,RRINTEREB,RRINTEREC,RRINTERED,RRINTEREE,RRINTEREF,RRINTEREG,RRINTEREH,RRINTEREI,RRINTEREJ,RRINTEREK,AGE,RAGE,RAGEFL,NRCCAGE1,NRCCAGE2,NRCCAGE3,NRCCAGE4,NRCCAGE5,NRCCAGE6,RDIRECT,RPGDBAL,RGENERIC,RDTID,RJBID,RPBID,RJCID,RKHID,RBSID,REWID,RCBID,RNPID,RMMID,RGOPCID,RDEMCID,RDJTJA,RDJTIS1,RDJTIS2,RDJTIS3,RDJTIS4,RDJTIS5,RDJTIS6,R26,R28,RCIVIL1,RCIVIL2,RCIVIL3,RCIVIL4,RCIVIL5,RCIVIL6,REDUC,RIDEOL,RRIDEOL,RPARTYID,RPARTY,RUNION,RMARITAL,RCHILD,RRACE,RHISP,RSOURCE,RSEXEMP,SEX,GENDER,DATE,R96,R96FL,RR96,RR96FL,RPTYID89,RPTYID90,RPTY90FL,RPTYID98,RPTYD981,R89,R90,R90FL,R98,R981,R99,PARTISAN,STATUS,ONE,turn1,turn2,turn3,turn4,turn5,turnp1,turnp2,turnp3,turnp4,turnp5,turns1,turns2,turns3,turns4,turns5,turnc1,turnc2,turnc3,turnc4,turnc5,turng1,turng2,turng3,turng4,turng5,TOGGLE,TIMESRUN,W1,TIMESRUN2,W2,RUSR,RG1,RG2,PREZ16,SEN20,USRACE,EMPSTAT,AGERACE,GENRACE,WHSENIOR,PARIDEOL,EDRAC,SEXED2,SEXEDWH,MARAC,GENMAR2,MOMDAD,BUNDY,SEXBORN,RACEVANG,IDEOVAN,CLARAC,JACNT,RDENOMFR,goal1,goal2,goal3,turn,goal4,NUMCASES,ACTUAL,pturn,diff
334,4,48,439,6,N,N,F,84, ,2,1,1,1,1,3,3,3,4,4,4,4,4,1,2,4,1,1,1,1,1,1,2,3,2,1,1,1,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2,67,6,1,1,1,1,3,2,2,5,1,1,2,1,1,4,4,2,1,22.26666667,76063,16440,16440,4806,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,11,4,3,4,2.2, , ,1.4, ,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,1,1,1,1,2,2,2,1,2,1,2,1,1,20191007,2,2,2,2,1,2,2,1,1,1,2,2,1,1,3,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.55350614,0,1,3,4,3,2,2,1,3,2,1,1,5,1,1,3,1,3,3,2,1,1,1,5,1,3,21,38,75,23.02,47,1011,47.00248572,60.1934334,0
934,4,48,439,6,Y,Y,F,66, ,1,1,1,1,1,3,3,6,4,4,4,5,4,5,1,4,1,1,2,2,1,1,2,3,2,1,1,3,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,4,5,2,2,4,1,2,4,1,1,1,4,5,1,1,4,50,6,1,1,2,1,3,2,2,1,1,1,2,2,10,7,4,1,2,18.6,76002,16440,16440,4806,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,8,4,3,4,2.2, , ,1.4, ,1,1,1,1,2,2,4,2,2,2,3,2,3,1,2,1,1,1,1,1,1,1,1,3,3,1,1,3,1,1,4,1,1,1,1,2,2,2,1,2,7,3,3,2,20191010,6,6,4,4,2,2,2,1,1,2,2,2,1,1,3,1,4,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.598710578,0,1,3,4,3,2,2,2,2,2,2,1,5,1,3,3,1,4,3,2,3,1,1,1,1,1,21,38,75,24.72,53,1011,52.99751428,28.92106254,0
507,4,48,201,7,Y,Y,M,72, ,1,5,1,1,1,4,4,4,4,4,4,4,4,1,1,4,1,1,1,1,1,1,1,3,2,1,1,1,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,1,5,1,1,4,1,1,1,4,1,1,1,4,70,7,2,3,2,1,3,2,2,6,2,1,2,2,3,4,1,1,2,19.93333333,77079,16440,16440,4807,Texas,1,1,0,0,0,0,0,0,0,0,0,0,0,9,4,3,4,2.2, , ,1.4, ,3,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,3,3,1,3,1,1,4,1,2,1,1,2,2,2,1,2,3,2,1,1,20191008,2,2,2,2,1,2,2,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.55350614,0,1,1,4,3,2,2,6,3,2,1,1,5,1,1,3,1,3,3,2,2, , ,1,1,3,21,38,75,25.28,47,1011,47.00248572,23.21575352,0
310,4,48,339,8,Y,Y,F,999,14,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,4,1,1,1,1,1,1,1,3,2,1,1,1,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,5,2,4,1,2,1,4,1,1,1,2,100,6,2,1,1,1,3,2,1,1,1,1,2,2,5,1,4,1,2,24.66666667,77381,16440,16440,4808,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,14,4,3,4,2.2, , ,1.4, ,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,4,1,2,1,1,2,2,1,1,2,4,1,1,1,20191007,2,2,2,2,1,2,2,1,1,1,2,2,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.55350614,0,1,3,4,3,2,2,1,2,2,1,1,5,1,1,3,1,3,1,1,1,1,1,1,1,1,21,38,75,23.29,47,1011,47.00248572,53.28626918,0
540,4,48,407,8,N,N,F,82, ,1,4,1,1,1,4,4,3,4,4,4,4,4,1,1,4,1,1,1,1,1,1,1,3,2,1,1,1,5,6,6,6,6,6,6,6,6,6,6,6,6,3,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,5,5,3,1,2,1,4,1,1,1,4,69,6,1,1,1,1,3,2,2,1,1,1,2,2,10,9,1,2,2,24.53333333,77328,16440,16440,4808,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,11,4,3,4,2.2, , ,1.4, ,3,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,3,3,4,1,1,1,1,2,2,2,1,2,7,4,2,2,20191008,4,4,4,4,2,2,2,1,1,2,2,2,1,1,3,1,4,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.598710578,0,1,1,4,3,2,2,6,3,2,2,1,5,1,3,3,1,4,3,2,3,1,1,1,1,1,21,38,75,24.07,53,1011,52.99751428,40.90043154,0
542,4,48,471,8,N,Y,M,42, ,1,5,6,5,4,2,2,6,2,3,2,2,3,3,3,2,5,2,5,2,2,5,4,1,2,2,1,3,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,2,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,4,1,2,4,4,1,75,7,4,5,5,2,3,2,1,2,1,1,2,1,2,1,1,2,2,16.8,77320,16440,16440,4808,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,1.1,1.2,1.3,1.4,2.1,3,3,3,2,1,1,4,1,2,1,1,2,2,2,1,3,1,3,1,1,3,3,1,1,1,1,1,1,1,1,4,3,3,3,3,2,2,1,1,2,2,1,1,1,20191008,1,1,1,1,3,3,3,4,4,5,5,5,4,4,3,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.029741275,0,1,1,4,3,2,2,6,2,2,1,2,1,1,1,3,1,3,1,1,1,1,3,5,3,1,28,42,75,21.73,47,1011,47.00248572,74.91007435,0
697,4,48,339,8,N,Y,M,37, ,1,4,7,5,4,2,1,2,2,2,1,2,2,3,3,3,4,2,4,2,2,5,4,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,3,1,1,1,1,2,1,2,2,1,4,2,2,4,2,1,60,7,2,5,5,2,3,2,1,4,1,1,2,2,1,1,2,2,2,14.6,77380,16440,16440,4808,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,1.1,1.2,1.3,1.4,2.1,3,3,3,2,1,1,1,1,1,1,1,1,2,2,2,3,1,3,1,1,3,3,1,1,1,1,1,1,1,1,4,1,2,3,3,2,2,1,1,2,1,1,1,1,20191009,1,1,1,1,3,3,3,3,3,5,5,5,3,3,3,4,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.029741275,0,1,2,4,3,2,2,5,2,2,1,2,2,1,1,3,1,3,1,1,1,1,1,1,3,2,28,42,75,23.73,47,1011,47.00248572,48.8969308,0
361,4,48,201,9,N,N,M,69, ,1,1,1,1,1,4,4,4,4,4,4,4,4,2,2,4,1,1,1,1,1,1,1,3,2,3,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,4,1,1,1,2,1,4,4,1,1,1,4,1,1,1,4,100,7,1,1,1,1,3,1,2,2,1,1,2,2,12,11,6,2,2,15.26666667,77082,16440,16440,4809,Texas,2,2,0,0,0,0,0,0,0,0,0,0,0,8,4,3,4,2.2, , ,1.4, ,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,4,1,1,1,1,2,1,2,1,2,6,2,1,1,20191007,2,2,2,2,1,2,2,1,1,1,2,2,1,1,3,1,3,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.55350614,0,1,4,4,3,2,2, ,4,2,1,1,5,1,1,3,3,1,3,6,1,1,1,1,1,1,21,38,75,25.28,47,1011,47.00248572,23.21575352,0
160,4,48,201,10,N,Y,M,68, ,1,2,6,1,4,2,3,3,2,3,2,3,3,2,2,2,5,2,2,2,2,2,2,2,2,1,1,1,2,6,6,6,6,6,6,6,6,6,6,6,6,1,1,3,2,1,1,1,1,3,2,1,1,3,1,1,4,2,2,2,2,2,2,2,2,2,3,2,1,70,7,2,3,3,1,3,2,2,1,2,1,2,1,3,4,4,1,2,18.08333333,77449,16440,16440,4810,Texas,1,1,0,0,0,0,0,0,0,0,0,0,0,8,4,3,4,2.2, , ,1.4, ,1,3,1,2,1,2,2,1,2,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,2,1,1,2,2,2,1,2,3,2,1,1,20191006,2,2,2,2,1,2,2,1,1,1,2,2,1,1,3,2,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.55350614,0,1,3,4,3,2,2,1,3,2,1,1,5,1,1,3,1,3,3,2,2, , ,5,1,1,21,38,75,23.28,47,1011,47.00248572,53.4543585,0
332,4,48,453,10,Y,Y,F,70, ,1,4,4,1,4,2,2,4,4,1,3,4,2,2,3,3,2,2,5,2,2,4,4,1,1,5,1,1,2,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,2,3,1,2,1,2,2,3,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,70,7,4,4,3,3,3,2,2,3,2,1,2,2,1,4,4,1,2,22.68333333,78613,16440,16440,4810,Texas,1,1,0,0,0,0,0,0,0,0,0,0,0,9,4,3,4,2.2, , ,1.4, ,3,2,1,2,1,1,2,2,1,2,2,1,1,2,2,1,1,3,1,1,3,3,1,1,1,1,1,1,1,1,4,3,3,2,1,2,2,2,1,2,1,2,1,1,20191007,2,2,2,2,5,6,6,2,2,1,2,2,1,1,3,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.342052564,0,1,3,4,3,2,2,1,3,2,1,1,4,1,1,3,1,3,3,2,2, , ,1,3,2,21,20,75,21.28,47,1011,47.00248572,78.85618172,0
541,4,48,453,10,N,N,F,999,12,1,4,7,5,4,2,2,2,2,2,2,2,1,4,4,2,5,3,5,5,3,5,5,1,2,1,1,2,1,2,2,2,2,2,2,2,4,2,2,4,2,6,6,6,6,6,6,6,6,6,6,6,6,3,2,1,2,2,3,1,2,3,2,3,5,3,3,4,1,50,7,2,2,3,2,3,2,2,3,1,1,2,2,2,9,3,1,1,22.7,78756,16440,16440,4810,Texas,1,1,0,0,0,0,0,0,0,0,0,0,0,12,4,3,4,2.2, , ,1.4, ,3,3,3,2,1,1,1,1,1,1,1,1,2,2,1,3,2,3,3,2,3,3,1,1,1,1,1,1,2,1,4,1,2,1,1,2,2,2,1,2,2,4,2,2,20191008,4,4,4,4,2,2,2,1,1,2,2,2,1,1,3,2,4,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.598710578,0,1,2,4,3,2,2,5,3,2,2,1,5,1,3,3,1,4,3,2,3,1,1,1,5,2,21,38,75,24.65,53,1011,52.99751428,30.32696966,0
927,4,48,201,10,Y,Y,M,44, ,1,5,1,3,2,4,4,4,4,4,4,4,4,3,3,4,1,1,2,2,2,2,3,2,2,1,1,2,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,4,1,1,4,1,1,3,2,1,1,1,2,1,2,1,1,2,2,2,1,2,2,78,6,2,3,2,3,3,2,1,1,1,1,2,2,5,1,4,1,2,17.05,77375,16440,16440,4810,Texas,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,1.1,1.2,1.3,1.4,2.1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,4,1,2,1,1,2,2,1,1,2,4,1,1,1,20191010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.04901356,0,1,3,4,3,2,2,1,2,2,1,2,5,1,1,3,1,3,1,1,1,1,1,1,2,1,28,38,75,23.09,47,1011,47.00248572,57.9154261,0
337,4,48,333,11,N,N,F,70, ,2,5,1,1,1,4,6,4,4,4,4,6,4,4,5,4,1,1,4,1,1,1,1,3,5,1,1,4,5,1,1,1,1,1,1,4,1,4,1,1,4,6,6,6,6,6,6,6,6,6,6,6,6,4,5,1,1,5,3,1,4,1,5,1,3,5,1,1,4,99,6,1,1,2,1,3,2,2,3,3,6,2,4,12,11,6,2,1,24.73333333,76844,16440,16440,4811,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,9,4,3,4,2.2, , ,1.4, ,3,1,1,1,2,4,2,2,2,2,4,2,2,3,2,1,1,3,1,1,1,1,1,3,3,1,1,3,2,1,4,1,1,1,1,2,2,2,4,2,6,2,1,1,20191007,2,2,2,2,1,2,2,1,1,1,2,2,1,1,3,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.141676649,0,1,4,4,3,2,2, ,4,8,7,2,5,2,1,3,2,7,3,2,2, , ,5,2,2,21,38,4,23.14,47,1011,47.00248572,55.38978269,0
894,4,48,49,11,N,N,M,48, ,1,2,1,1,1,4,5,4,4,4,4,4,4,2,2,4,1,1,1,1,1,1,2,2,2,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,5,1,1,2,1,1,1,2,1,1,1,2,95,3,2,2,2,1,3,2,1,5,1,1,2,3,2,2,1,2,1,17.53333333,76801,16440,16440,4811,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,6,3,2,2,1.1,1.2,1.3,1.4,2.1,1,1,1,1,2,3,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,20191010,2,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.924461875,0,1,1,4,3,2,2,6,2,2,1,2,5,3,2,1,1,3,1,1,1,1,1,5,1,3,31,38,75,21.25,47,1011,47.00248572,79.20752296,0
898,4,48,135,11,N,N,M,68, ,1,1,1,1,1,3,4,4,4,4,3,4,4,2,2,3,1,1,2,2,1,1,2,3,2,1,1,3,5,1,1,2,1,1,1,2,1,2,2,1,1,6,6,6,6,6,6,6,6,6,6,6,6,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,60,7,2,3,2,1,3,2,2,2,3,1,2,2,2,4,2,2,2,19.21666667,79764,16440,16440,4811,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,8,4,3,4,2.2, , ,1.4, ,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,1,2,1,1,2,2,2,1,2,2,2,1,1,20191010,2,2,2,2,1,2,2,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.55350614,0,1,2,4,3,2,2,5,3,2,1,1,5,1,1,3,1,3,3,2,2, , ,1,1,1,21,38,75,25.28,47,1011,47.00248572,23.21575352,0
696,4,48,367,12,N,Y,F,70, ,1,1,1,1,1,4,6,5,4,4,4,3,4,4,1,4,1,1,2,1,1,1,1,2,2,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,3,1,2,5,1,2,2,3,1,1,1,2,2,1,1,3,52,5,2,3,2,1,3,2,2,3,1,1,2,2,1,9,1,2,2,14.85,76086,16440,16440,4812,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,9,4,3,4,2.2, , ,1.4, ,1,1,1,1,2,4,3,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,3,1,2,1,1,2,2,2,1,2,1,4,2,2,20191009,4,4,4,4,2,2,2,1,1,2,2,2,1,1,3,1,4,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.598710578,0,1,1,4,3,2,2,6,3,2,2,1,5,3,4,1,1,4,3,2,3,1,1,1,1,2,21,38,75,29.88,53,1011,52.99751428,1.537461075,0
709,4,48,367,12,N,N,M,63, ,1,5,7,5,4,2,2,3,2,3,3,2,3,4,4,1,5,4,5,5,4,5,5,1,1,2,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,2,2,1,2,2,1,3,1,2,2,1,1,1,1,4,1,1,1,1,3,1,1,2,2,1,70,6,2,5,2,2,3,2,2,7,2,1,2,1,4,4,4,2,1,16.26666667,76087,16440,16440,4812,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,7,3,2,3,2.2, , ,1.4,2.1,3,3,3,2,1,1,2,1,2,2,1,2,2,2,1,3,3,3,3,3,3,3,1,1,1,1,1,1,3,1,4,1,2,3,1,2,2,2,1,2,4,2,1,1,20191009,2,2,2,2,3,4,4,3,3,1,2,2,1,1,3,3,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.90747783,0,1,3,4,3,2,2,1,3,2,1,1,5,1,1,3,1,3,3,2,2, , ,5,5,4,31,42,75,24.01,47,1011,47.00248572,42.51104312,0
151,4,48,381,13,Y,N,F,65, ,1,1,1,1,1,4,4,5,4,4,4,4,4,1,1,4,1,1,1,1,1,1,1,3,2,1,1,2,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,3,1,1,1,4,60,6,2,2,4,1,3,5,2,1,1,1,2,2,5,9,1,1,1,20.46666667,79042,16440,16440,4813,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,8,4,3,4,2.2, , ,1.4, ,1,1,1,1,2,2,3,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,1,2,1,2,2,3,2,1,2,4,4,2,2,20191006,4,4,4,4,2,2,2,1,1,4,4,4,2,2,3,2,5,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.598710578,0,1,1,4,3,2,2,6,3,2,2,1,3,1,3,3,3,6,3,7,3,1,1,1,1,1,21,38,75,24.72,53,1011,52.99751428,28.92106254,0
159,4,48,375,13,N,Y,M,56, ,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,4,1,1,1,1,1,1,1,3,3,1,1,2,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,1,1,1,4,1,1,1,2,50,2,1,1,1,1,3,2,2,2,1,3,101,3,4,1,1,2,2,19.63333333,79108,16440,16440,4813,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,7,3,2,3,2.2, , ,1.4,2.1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,4,1,1,1,20191006,2,2,2,2,1,2,2,1,6,1,2,2,1,6,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.996388619,0,1,1,4,3,2,2,6,2,6,5,2,5,4,2,2,2,7,3,2,1,2,2,5,1,1,31,38,9,19.87,47,1011,47.00248572,88.57779476,0
341,4,48,75,13,N,N,F,86, ,2,5,7,5,4,1,4,2,2,3,2,2,1,4,4,1,5,5,5,5,5,5,5,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,1,1,1,1,4,1,4,1,1,4,4,1,75,1,4,7,7,2,3,5,2,2,1,1,2,4,2,10,1,2,2,21.23333333,79201,16440,16440,4813,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,12,4,3,4,2.2, , ,1.4, ,3,3,3,2,1,2,1,1,2,1,1,1,2,2,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,2,3,2,1,2,2,4,2,2,20191007,4,4,4,4,4,4,4,4,4,6,6,6,4,4,2,5,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.587711176,0,1,1,4,3,2,2,6,1,2,2,1,1,3,4,1,3,6,3,7,3,1,3,5,5,1,21,42,75,18.14,53,1011,52.99751428,96.22726098,0
415,4,48,167,14,Y,Y,F,60, ,1,5,7,5,4,1,1,2,2,2,1,1,1,4,4,2,5,5,5,5,5,5,5,1,1,2,1,2,1,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,5,1,1,3,2,4,1,1,4,4,1,75,7,4,7,4,2,3,2,2,7,2,1,2,2,1,1,3,1,2,19.18333333,77573,16440,16440,4814,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,7,3,2,3,2.2, , ,1.4,2.1,3,3,3,2,1,1,1,1,1,1,1,1,2,2,1,3,3,3,3,3,3,3,1,1,1,1,1,1,3,1,4,3,3,3,2,2,2,2,1,2,1,1,1,1,20191008,2,2,2,2,3,4,4,4,4,3,4,4,2,2,3,4,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.90747783,0,1,2,4,3,2,2,5,2,2,1,1,3,1,1,3,1,3,3,2,2, , ,1,5,4,31,42,75,24.65,47,1011,47.00248572,30.32696966,0
908,4,48,39,14,N,N,M,58, ,1,5,1,1,1,4,4,4,4,4,4,4,4,1,1,4,1,1,1,1,1,1,1,3,2,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,2,1,1,1,5,1,1,2,1,1,1,4,2,1,1,3,99,6,2,1,1,1,2,2,2,6,2,1,2,2,5,1,1,2,2,18.15,77566,16440,16440,4814,Texas,1,2,0,0,0,0,0,0,0,0,0,0,0,7,3,2,3,2.2, , ,1.4,2.1,3,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,4,1,2,1,1,1,2,2,1,2,4,1,1,1,20191010,2,2,2,2,1,2,2,1,1,1,2,2,1,1,3,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,0.924461875,0,1,1,4,3,2,2,6,2,2,1,2,5,1,1,3,1,3,3,2,2, , ,1,1,3,31,38,75,24.01,47,1011,47.00248572,42.51104312,0
158,4,48,187,15,Y,Y,M,44, ,1,1,1,1,1,4,6,4,4,4,4,4,4,2,2,4,1,1,1,1,1,2,2,3,2,1,1,3,5,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,4,2,2,2,4,2,4,2,4,2,2,2,2,50,6,1,1,1,1,3,2,1,2,2,1,2,1,8,2,4,1,2,18,78108,16440,16440,4815,Texas,2,2,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,1.1,1.2,1.3,1.4,2.1,1,1,1,1,2,4,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,4,1,1,1,1,2,2,1,1,2,5,1,1,1,20191006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,1.04901356,0,1,3,4,3,2,2,1,2,2,1,2,5,1,1,3,1,3,1,1,2, , ,5,1,1,28,38,75,23.09,47,1011,47.00248572,57.9154261,0
